@id,@lon,@lat,name
6827074010,21.4402065,42.0027827,Sultan Kejf
6879115187,21.4147527,41.9906887,
6967285685,21.4246771,41.9979406,
7119714585,21.413452,42.0019011,Рузвелт
7139002050,21.543324,41.9941669,Дени Интернационал
1E+15,21.4235227,41.9990758,Coffee Factory
1E+15,21.4243073,42.0000219,Juice Bar
1E+15,21.4246142,41.9978684,Љубов
1E+15,21.4242077,41.9999119,Manhattan Cafe
1E+15,21.437021,42.0024175,
1E+15,21.4220971,41.9969286,Кашмир Арт Кафе
1E+15,21.4242939,41.9971391,Излет
1E+15,21.4298499,41.9932491,Cafe Barcelona
1E+15,21.4698855,42.0032712,
1E+15,21.4224135,42.0013472,Синдикат
1E+15,21.4188029,41.9986791,цреша бар
1E+15,21.4212543,41.994706,Скандал
1E+15,21.4209868,41.994676,Лајт кафе
1E+15,21.4209424,41.9928073,My Space cafe
1E+15,21.4642198,41.986059,Trend
1E+15,21.4066353,42.0063746,La Cafetaria
1E+15,21.4074755,42.0022389,Драмски Кафе Бар
